2,sandcastle water park pburgh okay me really think place geared towards children adults family not much fun people older  water slides lacking majority boring last time not long ago not extremely modern slides like tornado slide really updating do  nthey adult pool bar area packed hard actually fun area pool small similar one find hotel chain hot tub area sits  adults max people fighting tooth nail get in not impressive me  nthey also lazy river park and enjoy lazy rivers one packed hard breathe people kept bumping touching made grossed out  nthe one attraction enjoy wave pool crowded well large enough fit everybody comfortably water nice clean a big plus wave action strong could stayed entire time park noverall place mediocre not wow much live area kids looking somewhere go summer mall provide lot fun
5,reason tremendous amount anxiety buying new mattress maybe selfconscious rolling around bunch beds public place  nabd mattress quickly alleviated idiotic fears may had store empty arrived monday afternoon attended immediately never felt pressured abd great selection mattresses prices cannot beat picked full plush pillowtop mattress cool ᐅm107ᐊ without box spring frame since already one better yet delivery free prompt pick threehour timeframe store call day delivery narrow onehour slot not sitting around afternoon
5,im mattress buying novice also hate buying things require trybeforeyoubuy also seem give explanatory information reviews anyway  ni lot anxiousness buying mattress terrible spending large proportion life misery fix problem wants that especially something expensive mattress  nthese people great patiently answered mattress questions treated like valued customer  times called man phone remembered name and number took care me failed buy box spring why oh think could go without box spring able take care phone get box spring day within hours even even helped set mattress didnt purchase them blew away  ntheir professionalism friendliness excellent recommend everyone market mattress especially students student deals fantastic
5,great customer service pittsburgh business needed car get back airport found guys yelp reviews not wrong easy order car pickup prompt
1,people may better experience company not case us rented limobus bachelor party driver scott completely clueless navigating city constantly making wrong turns missing exits thorough instruction go destination took  times longer reach due incompetence caused us skip couple originally planned stops returning bus one stops informed scott police come onto bus searched dogs really why how found bags rifled felt little violated confused point decided call night half passengers not care step back onto bus took cabs home  njust thought worst wrong enter highway realize scott driven way ramp onto highway going wrong way starts slowly reversing ramp oncoming cars honk swerve around us truly terrifying that upset wanted get home several wrong turns finally get home absolutely terrible night  nso like book party bus include geographically blind driver unecessary police involvement near death experience overall sense frustration mixed panic go guys otherwise would suggest staying far far away
3,moved pittsburgh los angeles know know knownanyway theres absolutely no places homestead delivered chinese decided walk closest chinese foodrestaurant house  nthe family runs restaurant friendly read review google said mom looks like might want cook alive not believe it non visit ordered steamed dumplingsrecommended reviewer googlethat liar vegetable chow fun generally enjoy steamed dumplings dumplingstoo much dumpling little meat werent good theyll probably sitting mini fridge tomorrow force eat munchiesstarving death vegetable chow fun hand verry yummy definately next time anyone decides stop by  nbut verdict typical chinese take place  puts menu fridge
1,worse chinese food even white rice came ogle sweet sour chicken really bad please not eat food
2,meh experienced better understatement nfriday like fine dining chain every yinzer pittsburgh  nice one  seated quick surprise somehow restaurant gets packed never understand why happy that  ordered one skinny margaritas blackberry exact nice size however ᐅm108ᐊpop half food billn waitress started attentive food came gone ordered turkey burger pickle mustard loaded mashed potato side wanted heartburn han food came burger lettuce only waitress supposed go get next round drinks wait ask picklen loaded potatoes like rubber potatoes not expecting disappointmentn waitress went oblivion returned check  nnever eat friday is will however go happy hour arise
2,place okay grabn something quick  great happy hour though
1,boo happened location used happy fun feels depressing nearly everyone bare minimum get by sad
2,im not opposed chain restaurants tgi fridays comparison ones area truly falls short chain expectation  ni order jack daniel chicken shrimp fries fries undercooked thrown haphazardly sauce holder shrimp cooked deepfried chicken fatty tasted like came freezer even water tasted weird nfortunately nice charismatic waiter staff friendly  ni recommend tgi fridays south hills village one day
2,gift card decided use go order food tasted frozen microwaved nothing special around average
2,went  others weeknight dinner server friendly seemed little overwhelmed maybe short handed food not even average ordered burger overdone dry drown mayo get moisture it friend ordered nachos arrived looked like broken taco shells middle put cheese one jalapeufo slice piece imagine  halfmoons taco shell not like nachos ever seen importantly not even way served three prior times friend ordered them
2,not care cub bulls fans think steeler penguins fan thinks deep dish pizza not that first crust tastes like biscuit biscuits belong nowhere near pizza give unos thumbs flatbread better pizza pizzerias area look uno menu almost nothing excites me place dud guess what chicagoans not know eat hot dogs either
3,not quite authentic good enough pittsburgh place found even comes close classic chicago style deep dishni also french onion soup not bad croutons still crunchy right amount cheese nmy girlfriend really enjoyed caesar salad said come back salad noverall enjoyed would come back next time get craving deep dish pizza not authentic certainly not terrible
1,awful everything bad service diluted soup lameno chicken chicken salad prefabricated pizza avoid place
2,really love deep dish pizza thick crust crunchy outside soft inside spicy peppery sauce singe tongue mixture ingredients sliding chin bubbles mouth said really not understand people go pizzeria uno chain done deep dish pizza mcdonald done hamburgers pizza hut done pan pizza dominoes done hand tossed pizza taco bell done texmex made almost unpalatable menu nfrench onionnchicken bitesnpizza pepperoni hamburger romano nlooking past fact service not best fact food came undercooked tepid temperature food not good not get wrong not worst pizza ever eaten chain perfect example happens something becomes prescribed overhandled overthought no longer resembles original piece art tasted good  ni really never want return
2,food okay steak w shrimp side ass mashed potatoes everything okay not lot flavor
3,ate around ᐅt50ᐊ saturday night reading reviews makes wonder people restaurant was sure not world class dining establishment decent considering chain know going chain really basically exactly expected ter food quality price nwe greeted immediately upon entering hostess went grab menus another server asked us taken care of service table attentive water beverages promptly refilled ordered soup two appetizers instead entree pizza server made sure ask order would prefer receiving food  nmy fiance ordered deep dish pizza know take longer make food ite quicker thought would really enjoyed it potato skin appetizer reminds baked potato pizza used enjoy local place back buffalo delicious especially addition little bit hot sauce noverall not even come close visiting uno chicago again copy every live original not regular location dining rotation good know craving deep dish uno trick cost lot less trip chicago
4,girlfriends made reservations bachelorette party last saturday highly suggest make reservations able walk right sit down people waiting  minutes sangria amazing sever alex recommend perfect  us thin crust pepperoni pizza really hit spot two friend salads said amazing friend joined ordering pesto chicken pizza let say not food left table finished back sure
2,pizza okay nothing great  definitely not worth restaurant price definitely not like pizzeria uno chicago even related using name trademark
2,menu outstanding pizza beer expensive  personal pizzas the size pizza hut  beers  salads paid ᐅm109ᐊ bucks personal pizzas alone ᐅm110ᐊ each want pizza beer go somewhere elsepasta appetizers sandwiches place good
3,well visit started good seated right away no wait given good beer selection pa craft beers ordered traditional deep dish pizza no onions ordered went downhill there never asked wanted another beer waitress gave water pizza still onions it stated right bat not blame girl took order know cooks cannot read one many years mistakes happen manger took care took item bill no complaints still ate food good not fan onions pizza  nnow onto bill server continues tell sorry mistake declares told cooks not add onions already said taking care no worries goes say next day birthday felt like leaving money tip would not go unnoticed took joke told earlier worked industry hand gift card hand comes back repeats herself tells cash tip preferred not claim end night felt like leaving money would freaking happy let explain one thing hopefully clear it no server mean no server anywhere ever ask guest customer tip yet alone twice kindness not left anything point left nice tip cost food pay for nbottom line food good price service one person not know rest servers are horrible
4,favor deep dish pizza say ii okay system place great hangouteatin spot not years friends invited us evening glad paying cause low funds time nwe arrived friday night course busy there waited  minutes get table not bad considering crowd looked menu many great choices pizza pasta appetizers seafood burgers salads sandwiches  nafter ordering two mango lemonades wayy sweetened ordered food going gluten free tough uno gave us nice selection dishes choose from plus make thin crust gluten free pizza taste great husband ordered mediterrean thin crust loves kalamata olives ordered guacalicious burger caesar side salad salad came pretty quick nice little much dressing it not complain still tasted great nim not red meat tried order black bean burger get chicken instead beef ran black bean could not get chicken ordered anyway burger piled really high toppings including guacamole creamy could not get taste burger not flavor saddening ended eating veggies discarding meat snacked hubbies pizza even though small amount  nwe came twice one week second time ordered grain deep dish mushrooms parmesan garlic white sauce pizza amazing what probably always eat pizza whenever come  nonly side slow service took  minutes pizza come hubbies little cooked got numero uno okay mine way flavor
4,deep dish pizza good individual size smaller expected ᐅm111ᐊ not starving filling waitress april nice attentive busy was  minute wait worth it cannot wait try again
4,friend never eaten last night decided check out thursday not crowded seated promptly plenty flat screens warm lighting made place cozy ordered thin crust pizza one side chicken hamburger pepperoni for him side pepperoni for me expecting pizza bland warm surprisingly hot savory even tried slice friend pizza hamburger chicken moist not dried out not bad first visit definitely back future try menu ite im giving uno  stars waitress brought us plate still old food stuck it hello plate yellow could not seen that
1,well started well food okay deep dish pizza good salad  tiny portionnwe greeted seated well later service not good bad bad service first ask everything wanted server not even courtesy ask wanted anything would like go deserts handed check even not ask we wanted order morenlater talked front girl also listened said okay not even sorry onceni would not like go again 
1,nope
2,disappointed food overcooked not seasoned well
2,nice place ite menu not available unless get  not online menu states salad come on
3,love stores selection hate girls chase around tell sales wanted know ask 
1,interesting reviews less stellar already would normally not review chain retail store service received today really got blood boiling ni state always types situations worked many years retail know supposed do know ways displayed exemplary service know ways slacked off get it really do nso im store early hardly people there weird semiannual sale time year usually not matter time sale always busy  ni went usual bins picked mess undies bras since no one check counter needed spot go things set started try chat sales chick actually always like this shoot breeze also get opinions ite im buying  nthe girl behind counter non thoughi asked bra said not know one said work understand cannot try all thing really irked definitely not hiding annoyance setting things counter even looked back make sure no people checking behind me ghost town tumbleweed rolled by no one nso im going stuff separating want not want sighing grabbing things saying soo dont want these um im not asking help sort things im not holding line im trying not spend  accidental xs pair undies got mixed in  nafter that not exactly said acted never felt uncomfortable retail store before ended grabbing discards putting back which really not mind doing huffed puffed not even want deal her  nthe thing is nice entire time not expect sit sugary sweet either hired do nice sell bras come work bad mood real world not going give hug suck job work not talk anyone else ever
3,not terriblenbut certainly not greatnsave hardearned cash
1,honestly im furious enjoyed pf chang restaurants chicago area wife eaten times pittsburgharea location last year tried repeatedly  minute wait dinner unacceptable tried going early late  never made difference front staff rude wait long ntonight special date planned made reservations week advance came door exactly time waited line see front staff promptly handed pager could not tell us would seated ni imagined short wait went outside crossed store wait since entrance location packed impossible wait bar meager seating nafter  minutes gave up went back pf chang front office staff still could not tell us would seated saw open tables nwhat earth point accepting reservations not honor them nthe food good certainly not great went local thai place seated no problem  minutes food much better service good even crowded busy restaurant oh local place much reasonable price nwe certainly never visit pf chang again
2,stars food only  rating ngot ᐅt51ᐊ saturday night told us hour wait expected took minutes seated bonus started lettuce wraps used fan seem bore nowfyilove lettuce wraps cheesecake factory singapore rice noodles thought immediately lu lu noodles asian cafe better fried rice disappointing vegetables tasted raw good notes dynamite shrimp plump juicy tangy small kick sweet sour chicken minus kick  nthe service annoying less  minutes seemed like waiter rush get us there constantly asking could remove plate sternly say one point let know finished found rude especially since not even line point  ni think travel elsewhere following movie result never quite met anticipation
3,went lunch decent meal mongolian beef beyond excellent moo goo gai pan average although enjoy shrimp it service fine decor pleasant reason im not mood write detailed review  please accept apologies
2,sadly times crowd pleaser girlfriend parents come visit nothing really wrong it portions big food  right  interior gives superficial impression encountering fine dining nthe food soo bland though everything get pf chang get elsewhere pittsburgh much lower cost made precision better flavor honey chicken pf chang mediocre could think eating heading wai wai bloomfield getting tastier order  bucks nlast time server horrendous well not think ever felt awkward restaurant brought girlfriend father don unsweetened tea told not bring sugar asked sweetened not understand concept sweetening yourself got huffy don kept asking actually seemed angry us came back take order don ordered wife janey my girlfriend could order already started walk away actually yell get come back finish order not uncivilized malicious way either must thought terrible diners i not think ever impolite someone currently work anyone matter showed silent plopping things passive aggressive way really embarrassing every time came conversation died nobviously attitude one idiot cannot hide bad day well not really anything restaurant soo bland go somewhere else chinese look chinese urbanspoon give variety good local places choose half price
4,visitied pf changs sunday large group  people although split tables  everything delicious nwe enjoyed everything spring rolls chicken lettuce wrapsto mooshu made special vegetarian one gueststo fried banana dessert  non internet friend group want dessert  get fried bananas come wrapped spring roll wrapper coconutpineapple ice cream noverall great time would come back again
3,pf changs pgh kc honestly im never disappointed nor elated food upscale americhinese food not come seeking authentic asian staples changed degree suit american taste buds nothing wrong that opinion  even know authentic chinese food is yes sortuv somewhat stop putting quotes around everything definitely not nit  minute closing time party  rushed weeknight got seated ordered ate without feeling rushed staff nthis particular pf changs homestead waterfront fast friendly service though forgot order asparagus sampled everything szechuan shrimp mongolian beef dan dan noodles good flavors nothing stepped crowd ni not come often do invariably leave feeling satisfied full
4,never pf chang since im chinese im not huge fan eating chineseamerican restaurants eat delicious authentic chinese food home courtesy momma boyfriend dave  busters not mood american food surrounded decided give pf chang try  nwe came saturday night without reservations wait min  luckily time went fast phone looking yelp reviews place seated ordered immediately server friendly got salt pepper calamari appetizer dan dan noodles shanghai shrimp garlic sauce food came quick huge plus considering busy were calamari okay felt like strips cut thin received more dan dan noodles actually delicious flavorful really enjoyed definitely recommend them shrimp cooked well also good overall happy first time experience would consider coming back im ever mood chineseamerican food
3,love food try bomb pop martini service definitely gone hill past year told manger not give shit either hit  service food always good
2,service lackluster coffee warm delicious limited one cup apparently waitress never offered second ndaughter sweet sour shrimp wife spicy chicken wonton soup dumplings appetizer table arrived warm brown rice dry sand white rice delayed rice cooker proble also dry sand guess serve it nthe base flavors shrimp chicken nearly identical expected diverse  nin all expectations not met advertised upscale rather local chinese cuisine flavorful much less expensive
1,first time pf chang not impressed service extremely slow even though sunday night restaurant not busy portions small  nthey also playing  year old pop music really loud pop music come onthis asian bistro
3,unimpressed food even sad see pf chang mass produces frozen dinners nthis far away chinese food get unless course eating microwaved warmed shrimp fried rice restaurant cluttered music loud yell carry conversation pf chang waterfront unmemorable experience maybe would better luck microwaving meal home
2,really enjoyed mongolian beef pork pot stickers nthere no presentation pfc mixing sauces none things sets pfc apart run mill non franchise presentation experience extremely disappointed lack presentation  nreservationsnour party arrived  minutes ᐅt52ᐊ reservations nat ᐅt53ᐊ informed reserved table given another party  obviously someone dropped ball here nwhen requested silverware table waitress blamed hostess yes thehostess provided silverware however unprofessional waitress pass buck patron could care less fault is in fix it defiantly took away pfc experience nmy hot sour soup usally served withnoodley things drop soup not given noodley  things  not trying jerk things equal pfc not selling food much selling experience experience sets restaurant apart
3,mixed feelings place wish could give  stars im good mood im rounding today  nthis first time honestly not sure expect first thing noticed walked layout dining area seemed less intimate pictured mind tables jammed together restaurant crowded feel it fortunately not long wait made reservation  nwe seated table middle dining room alongside busy throughway seemed servers destined walk past table appreciated menu pointed meals meant shared wife decided share two meals chang spicy chicken double pan fried noodles meal came waitress set sauces table here sauce kind way remember thinking that nice no idea gave us sauce no explanation  little tray sauces food came finally asked like mild medium hot sauce picked medium and scoops turned three sauces three mixed sauces still not know for  nforget sauce though attention drawn meal meals meant shared sure little portions guess go highend presentation charge  less food good in okay sort way cannot say best had good enough  noverall thought experience lacking pf chang tries classy cafeteria sort way constantly distracted front doors opening icy air pouring across room music not fit ambiance table felt like middle road restaurant loud crowded girls table next us taking annoying duckface puckered lip pictures  ni think experience may different seated one booths along side restaurant no luck
3,surprised empty restaurant tonight first time location great service not hard do nhad combination orange shrimp chicken chicken fried rice typical pf changs very good get fried rice kids menu ᐅm112ᐊ versus ᐅm113ᐊ big bowl regular menu
2,let start saying like food  nlast night went wife two guests apps came fast fantastic dinner hand not come quickly all rice undercooked told server set rice empty table next us forgot bring new order time almost finished meal another server came brought back another bowl crunchy white rice is way rice prepared now ni ordered chocolate cake asked container take half home server brought small container asked larger one said squeeze there started flatten cake realized larger one would better n people not crowded hours total
2,okay eaten thought write review it now honest one ever to not know every time underwhelmed get there look giant selection get excited get meal remember never anything great not get wrong not bad much charge really need step least give huge portion saying
2,last visits left something desire one things always notice demeanor establishments employees people look miserable no one smiles greets appropriately like get in get out turn tables nthe food remained consistently good order it last time jb came quick dinner place not busy yet passed  frowning waitstaff without getting drinks  minutes left suiting table menus closed sitting edge table hint hint left likely not returning
2,look reviews see positive person tonight utter disaster sat bar female bartender miserable ordered drinks unhappy did spent  minutes sending text messages took  smoke brakes one hour drinks empty ordered appetizers never came out actually brought us check never got food way people bar finally bus boy brought us food payed payed food came thought table ready finally got seated windows not sit windows cold ordered dinner drinks guess no drinks food came asked drinks waiter said forgot nothing comped no manager available pf changs needs new management never return give  stars food great employees absolutely miserably hostess waiters bartenders steer clear changes made not worth headache
4,big thank chad cynamom manager pf chang making anniversary night special seated us brought us drinks told us menu every time fiance go pf chang is get best service food not authentic chinese food ever had hence  stars bit overpriced well service makes it
1,walked tonight wednesday ᐅt54ᐊ place empty asked table hostess told us one moment finds one us proceeded walk dirty table clean it phone rang answered stood door hung phone walked back table proceeded clean again not say word us unbelievable not back there rude hostess
4,good quality pork fried dumpling mongo beef bar service fast efficent good value not  cause dragon eye tea cold first time around beef minor amount fat fortune even postive
2,seriously not know people love place much food horrible rice never cooked properly not even asian food fake asian food never come anymore
4,another opportunity eat today experience much improved no crowd fight not seated near door last time expected getting table near edge restaurant provides much nicer dining experience service good accommodated  year old nicely appreciate serve steamed veggies kids menu  ni still left impression serving sizes small comparison places satisfied happy
1,went last night saturday night pfchang located kierlands scottsdale terrible experience waiting one hour seated ordered calamari appetizer came horrible strange salty sauce salt pepper mix side ordered beef broccoli husband ordered vegetarian dish peanut sauce  long wait food came salty could not even eat much hate complain let waiter know went get one less salt husband dish ok second one bit less salty meat terrible liver kind taste totally turned stomach feel reason added much salt hide bad tasting rotted meat bad experience waiter kind sympathetic ruined evening 
1,let start saying mostly simple tastes favorite lunch spot chinese new dumpling house squirrel hill since restaurant undergoing renovations forced try something new nso thought try chain pf chang chinese restaurant waterfront wow unsatisfying mistake turned be ni started cup wonton soup ᐅm114ᐊ not outrageous price broth flavor much used to including three giant basil i think leafs covered everything beneath broth chunks chicken two shrimp sliced water chestnuts two porkfilled wontons said broth decent flavor wontons thick doughy undercooked chicken chunks dry amazing since drowned broth scale bad good kind whatever  nnext came lunchportion order chang kung pao chicken the dinner portion ᐅm115ᐊ more  nat new dumpling house dish served delectable dark rich tangy sauce really hoping for not pf chang is  non plate received  quartersize chunks lightly breaded browned chicken  hot chinese red chili peppers mostly inedible unless diced sauce handful blanched unsalted peanuts sliced scallions bed bland brown rice ever encountered uncle ben would ashamed stuff came one boxes nglaringly no sauce none all ni kung pao chicken new york city san francisco even hole wall bethel park pa much much better never served bland skimpy overpriced way lunchportion cost ᐅm116ᐊ nat new dumpling house could delicious lunch soup entree complimentary hot tea could leave satisfied ᐅm117ᐊ outofpocket  includes tip nthe service decent however lesson learned one done never going back pf changs
4,fourth changs eat ate pretty good food kind like previously frozen strange texture changs chicken pieces stuck together breading sweet sour chicken mushy falling chicken overall still pretty good would eat one again
5,family loves restaurant children suffer food allergies celiac disease gluten free selection chinese restaurant great children completely different ball game rare disease called eosinophilic esophagitus food attacks body limited food selctions due not able consume food gluten soy eggs dairy nuts tree nuts fish shellfish amd corn restaurant takes special care kids making sure get chicken not gone egg wash servers managers trained careful favorite manager joe favorite server kevin call ahead questions answer questions
5,place hit spot  nstopped movie ate bar got wanted quick service good eats  ni recommend fried green beans aioli  soo good knew liked green beans trip tried sushi got spicy tuna roll although clearly not pieced together expert sushi chef extremely fresh delish so cares not beautiful
5,extremely helpful staff knows exactly shoes comfortable yet stylish shoes bought high quality durable extremely impressed staff
4,live close go frequently pretty much free wifi espresso secret  not seem know americano often charged like  cents double shot espresso add hot water upon request needless say coffee not expensive fill many times needed without hassled although regular coffee undrinkable taste pastries baked fresh plentiful foods choose ie whole grain bagels edible buck no extra charge butta outside seating people watching always good distraction plus kinds people frequent panera old decrepit fashionistas taking break victoria secrets ulta wet seal various shops water front location
2,bad experiences times now wrote panera bread not heard back bad service around basically ordered food ran wanted decided make us something else telling us got food asked made us instead orderedoh closest wantedhmm tell us pay give us money back really not get much pay panera not good all
3,like panera bread one so always get fuji chicken salad every panera bread go use spring mix make fuji chicken salad except one use regular salad salad not taste look fresh either kind excited find panera bread around us disappointed trying it not know back again
2,panera bread inconsistent restaurant ever to posted two pictures strawberry poppyseed chicken salad first one looks delicious second one looks like could used smaller bowl not even look appetizing
1,food fine chain im not rating it  nthe service absolutely horrible started well enough ordered lunch ended horribly daughter said get treat husband  nbetween ignored girl counter not listening order arguing told not ask brought me really cannot decide worse rather spend money somewhere local appreciate business rather take attitude panera employees
4,first time here recommended coworker however little unsure read bad reviews place nthe first visit great receptionists helpful gave guidance get dog licensed everyone seemed happy talkative  n bezak nice smile entire time there quick give information anything everything relating dog overall good first visit definitely going back nthe thing made not earn fivestar appointment ᐅt55ᐊ entire office lunch ᐅt56ᐊ tell lot hustle get soon possible  not mind quick visit would liked time ask questions want adequate time doc consider making appointment lunch
2,problem experience compared last examination lasted  minutes vet checked ears teeth nails called day  ni came home looked teeth saw pup slab fracture still attached gum vet not mentioned exam telling buy finger brush brush teeth ni primarily vaccination shot going charge examination proper examination felt rushed there  ni took dog another vet told slab fracture gave info usually happens potential proble cause recommendations ways fix problem
5,allow dogs go  bezak couple chow chow lot vets afraid of doc chow knew look breed taken good care years
3,mean target everything need know buy there not get sucked convenience buying everything one spot nbeware  though merchandise looks nice good buy student not want make longterm purchases here zipper skirt bought broke first time wore it heard horror stories disintegrating comforters first wash nthat said storebrand toiletries sundry ite fairly cheap wider selection giant eagle cvs also cool program flickrcom  upload photos order online target onehour photo kiosk pay credit card pick up ni love cheap accessories  glasses bags jewelry along claire filene is target favorite place shop things
4,say im shill target like another reviewer says watch impulse buying easy do nbut name brands here never problem them bought woolrich blankets sheets husband satisfied with housewares section positively unbeatable husband rick amateur chef could blow paycheck kitchen utensils particularly likes michael graves ones also amateur photographer still works film likes film development here nme also like buying household cleaners personal ite soaps toothpaste deoderant etc selection good also purchased lot casual wear here
4,oh target big corporate america not love so prices best whenever need household goods like detergents cleaners etc personal effects toiletries soap etc cannot beat cookware bakeware department every bit good macy is nand see retro tees too know yes ᐅl1ᐊ boston ᐅl2ᐊ led zeppelin ᐅl3ᐊ know retro tee means faux aged catering boomers teens costing way origianlly did oh made china course
4,target one favorite stores  love wandering around late night store quiet  therapeutic location closest store drop pretty often nthis store pretty average inventory customer service not particularly stellar not poor either generally able find need check pretty quickly  nin addition common pharmacy photo studio found targets location also optical department  locations pittsburgh area store cranberry store sell glasses purchased pair glasses sunglasses target optical three years ago happy product customer service
3,not greatest target time still meets basic needs nif looking produce lower prices bigger selection every department head target east liberty
4,many targets same however particular one currently remodeled children clothing toys electronics health  beauty ite moved parts store new starbucks open cafe remodeled serve pizza hut pizza new menu ite area electronics used going small grocery section basically target homestead eventually look like one east liberty like target pleased new changes especially starbucks
2,watch looks like something sale mark rack table big buy one get one  sign stuff rack sale
1,let start review saying point girlfriend going jos a bank mine groomsman suits allow give numbered breakdown issues encountered renting men wearhouse groomsmen friends wedding  nice one  never contacted us fitting saying would followup call groomsmen follow repeatedly get answer tuxedos would arrive staff short honest questions phone  sent two tuxedos homestead asked sent ross park mall fittingn one us called two days prior wedding ask tux arrived guy answering phone said oh not know insert awkward pregnant pause waiting say let check you instead said well im going hang now made good promise hung upn despite saying would get call weeks ahead wedding resized case one us gained lbs winter call never came basically hope everything fit needed ton one point informed mw emails file tuxes arrived store would receive email letting us know not single groomsman received email effectn one groomsmen randomly received black tie everybody else white another received no studs discovered approximately two hours showtime relatively far civilizationn picking tux informed associate i unable get men wearhouse days wedding right  responded yeah fine girlfriend graciously dropped tux days later learned ᐅm118ᐊ late fee totally caught guardn girlfriend also caught totally guard associate ross park mall incredibly rude informed said late feen best man given coupon card ᐅm119ᐊ next rental men wearhouse since another wedding next month rentals mw figured would opportune time use it imagine shock paying next weddings rental presented coupon told oh not this intended wedding oh expires year n groom decided use coupon purchase suit wedding own rather rent tux occasion ensured homestead staff coupon would fine purpose got fitted it went pick suit pay aid said approved coupon instead forced argument associate insisted could not use coupon towards suit associate weeks earlier insisted could use granted speaking another person take much salt may reiterated fact several times prior wedding last week nover friends wedding weekend time anything even went slightly wrong around wedding joke groom groomsmen effing men wearhouse example restaurant wait asked no onions sandwich  effing men wearhouse noise complaint hotel room men wearhouse nanother groomsman looked discovered wrong color tie one us received said i hope taking notes impending wedding replied perhaps could find better service goodwill western pa ncongrats men wearhouse became butt every joke every mishap entire weekend around wedding provided suits ntl  mistakes several rude associates  future groom going jos a bank
5,went get suit bought last year tailored lost weight could not better experience walked immediately created bill warm friendly anna came perform measurements mark suit checked everything even changes not thought made make sure suit fits perfectly done best all asked could ship suits house since no longer live pittsburgh asked leaving town promised would get done left next day better yet suit ready early avoiding rush pick left everyone extremely helpful diligent continue get changes done store
2,not delish
5,great line service nd time placing order line made easy far getting correct sizes timely manner
1,store bad service service staff rude rude rude save money shop elsewhere
4,love bed bath  beyond  nthe employees particular one always available helpful  nthe selection plus  coupons keep coming back also get things soda stream  noverall back many many times
5,completed wedding registry homestead location customer service outstanding one employees chris walked around us help us pick exactly needed wedding registry coordinator christina also helpful accommodating treated us royalty would recommend wedding registry without doubt
2,much like every eat  park  stars worth chaindiner food except last five times here service damn damn daamn slow always fun see staff smoking back waited hour scrambled eggs
3,must eat eat n park one want go to ask corporate offices right next door suits every day breakfast lunch dinner  nwhen spend hours dear old mom enjoyed spending day waterfront loved since closed  center store could buy monthly greeting cards  cents each drive eat park breakfast smile enjoy egg beater sandwich fresh fruit nthis place spotless salad bar always looks fresh food good chain
5,great location love substitute burger veggi patti gluten free bread love love love smiley cookies 
2,food usually pretty good however service almost always slow staff pretty friendly sweet sour ones bunch make experience not nice could be although still technically job feel negative vibes see inefficient way things hit  unless know one servers schedules low rating mainly slow service handful staff members not pleasant
3,make nice breakfast less tip form dinner night before not bad
2,eat park usually decent location though horribly slow service seriously never wait less  minutes server acknowledge us live near waterfront given location benefit doubt numerous times time hoping last fluke new staff something not not matter time go see not acknowledged several minutes service mediocre best occasionally stellar service far between today waiting  minutes getting find server another section informed sitting closed section server offered serve us honestly left told hostess seated us mixup got blank stare never issue enp left drove squirrel hill location orders taken amount time wasted waterfront mgmt beautiful prime location get hosts servers page
4,good cheap food pittsburgh classicgreat desserts oreo pie amazing servers always friendly salad bar could little clean
2,god hate eat park reason gone salad bar cant find decent salad bar city every entree iv nothing rubbish except maybe cheesteak go little kids
3,looking wallet new cheap purse something naturethis place go notherwise kind shopping not meni not patience clothes shopping thoughnthe racks drive nuts no particular order nits shirtssizes pantssizes jeanssizes coatssizesni cannot look gazillion racks shirts looking something like aimlessly l cant it laughing loud nwish could probably find deals nprosnsome good deals nconsnyou got dig deep find 
3,went grab last minute item needed outfit not going hold breath either know marshalls not always mean best selection hit  no matter looking for nthis day hit maybe even home run admit kenneth cole shirt got not looked great me made wallet feel even better
2,since marshalls tj maxx owned company make sure stop locations shopping waterfront generally find nothing spend ᐅm120ᐊ marshalls enticed spend least ᐅm121ᐊ tj maxx waterfront tj maxx see not product marshalls plus whole lot more say consider shopping waste time since could drive block store owned company always want need sorry marshalls ok me
5,nice meal nice restaurant nprosnvery good foodninteresting choicesnot typical red lobster crapngreat servicenvery clean restrooms included ncons good night a
3,got lunch today  nwhat sampled nmaine lobster bisque delicious whole reason getting lunch herencheeseburger decent version ate half expect half not last long noverall enjoy going here though bit overpriced sometimes mood lobster bisque
4,service slow one party insisted bartender favorite server serve us private room party  food drinks good woud return
2,bummed this high hopes rundown evening npros  super friendly waitress stephanie maintained professionalism friendliness throughout  yummy elderflower pear beverage  lobster bisque nice lobster  hot delicious bread ncons  oysters sketch not feel good that stephanie brought us order east coast oysters replace west coast ones sent back  fresh grated horseradish no flavor heat that  scallops whatever  came weird veggies unevenly seared no real flavor whopping ᐅm122ᐊ plate expect nummers ni doubt go back prices would prefer mccormick ruth chris
2,service atmosphere great shrimp boil underseasoned much closer bland anything
1,im not mean reviewer look places reviewed disappointing shanghai style merlin poorly done meat extremely bland little seasoning low sodium tolerance yet still found fish made bland rice entirely uncooked made crunching sounds took first bite talked waitress offered bring another side not same whole dish fail not think ever coming back 
1,come again yes absolutely drinks knocked ketel one extra dirty blue cheese olive martini park ambiance nice  types reviews give awesome ok bad get slammed bad hope improve giving heartfelt bad hope improve waitress friendly good job mentioned gritty redskins mashed potato went appetizers recommended not good  nseared ahi tuna horrible flavors mixed rub prep tuna not cool inside chips not good no soy sauce wasabi not good heartfelt advice compare outback ahi tuna appetizer no contest chef so he nice guy like hope  nbbq shrimp go try redstone philly buffalo shrimp appetizer chilled delicious appetizer recommended garbage barbecue sauce horrible overwhelmed left unsavory aftertaste clients palate gordon food service sysco bbq sauce real mustmiss  ncod entree ok skillet beans firm mature need petite green beans potato skin grit mashed  star price close capital grille far cuisine hope spruce up place nice
